date,Baie au Saumon,Baie de Gaspe,Baie de plaisance,Baie des Belles Amours,Bassin du Havre Aubert,Cascapedia,Grande Riviere,Grande-Entree,Ile Bonaventure,La jetee de Cap-aux-Meules,Lagune de Havre-aux-Maisons,Marina de Cap-aux-Meules,Marina de Chandler,Marina de Gaspe,Marina de Havre Aubert,Marina de Havre St-Pierre,Marina de Rimouski,Marina de Sainte-Anne-des-Monts,Marina de Sept-iles,Marina de Tadoussac,Marina de l Anse-a-Beaufils,Marina du Havre-aux-Maisons,Mine Seleine,Mont-Louis,Newport,Port de Gros Cacouna,Port-Cartier Quai de Arcelor Mital,Quai CTMA Chandler,Quai Ivan Quinn,Quai commercial de Baie-Comeau,Quai commercial de Cap-aux-Meules,Quai de Mingan,Quai de Pointe-Basse,Quai de Sainte-Therese,Quai de la Relance,Quai des Pilotes des Escoumins,Quai des pecheurs de Cap-aux-Meules,Riviere au Renard,Site aquicole de Grande Entree,Site aquicole de Paspebiac,Site aquicole de Sept-Iles,St-Simeon,Tourelle,Tracadigache
2018-08-12,,18.18,16.975,13.199,22.449,9.543,15.74,,16.111,20.5,21.916,19.837,16.688,18.672,22.619,7.341,10.34,14.196,13.129,5.941,,20.745,22.423,,16.845,11.618,10.262,,20.031,10.002,20.168,6.366,20.2,,11.355,6.956,19.713,16.649,21.521,,,,,
2018-08-13,,17.946,14.269,12.634,22.904,8.081,16.291,,15.622,21.074,21.852,21.004,17.93,19.402,23.422,6.621,10.059,15.314,12.427,5.732,,21.962,22.302,,17.433,11.627,12.403,,20.833,9.853,21.049,5.961,21.872,,12.668,5.185,20.945,15.443,21.239,,,,,
2018-08-14,,17.835,14.92,13.249,23.435,7.921,16.697,,15.604,20.844,22.044,21.297,18.246,19.469,24.063,6.347,10.112,15.525,12.036,5.627,,22.429,23.362,,17.889,11.397,10.707,,20.667,9.633,20.915,6.061,21.986,,11.923,5.003,21.261,15.364,21.316,,,,,
2018-08-15,,17.494,14.402,13.352,23.804,12.574,16.774,,15.894,20.532,22.256,21.352,17.728,20.078,24.187,6.136,10.6,16.207,12.02,5.27,,22.9,23.642,,16.909,11.158,11.296,,20.552,10.147,20.734,5.771,21.929,,13.816,4.576,21.389,15.571,22.136,,,,,
2018-08-16,,16.34,16.6,12.898,23.317,12.679,16.6,,14.835,17.969,21.843,17.875,16.606,19.932,22.049,6.303,9.977,16.155,12.143,6.275,,21.602,22.905,,16.356,10.449,13.006,,17.562,10.207,17.081,5.884,19.838,,14.614,5.903,18.344,16.335,21.999,,,,,
2018-08-17,,16.867,19.496,12.689,22.06,14.283,16.935,,15.455,19.302,20.938,18.549,17.544,18.356,20.489,6.089,9.895,15.244,13.165,6.297,,19.805,21.031,,17.292,10.424,10.672,,18.333,12.235,18.678,5.745,19.388,,12.937,6.519,18.478,16.342,20.946,,,,,
2018-08-18,,16.339,19.161,13.1,21.198,16.962,17.038,,15.281,19.556,20.986,18.984,17.639,18.368,19.954,6.147,9.966,15.615,12.714,7.395,,19.552,20.25,,17.577,10.998,11.375,,19.138,13.317,19.445,6.23,19.359,,13.826,7.611,19.013,16.109,19.894,,,,,
2018-08-19,,15.726,19.477,13.678,20.565,17.416,17.085,,15.087,19.515,20.725,19.065,17.575,18.275,19.671,6.557,10.019,15.481,12.928,8.773,,19.743,20.075,,17.985,10.987,12.75,,19.153,15.316,19.314,6.363,19.298,,13.95,10.513,19.223,16.064,20.12,,,,,
2018-08-20,,16.144,19.241,14.585,20.646,18.164,16.825,,15.853,19.964,21.079,19.508,17.588,17.317,20.443,6.919,10.248,15.569,12.608,9.436,,20.644,20.627,,17.901,11.475,12.614,,19.314,14.67,19.827,6.598,19.542,,13.426,9.173,19.652,15.882,20.084,,,,,
2018-08-21,,17.228,19.042,14.447,21.229,19.184,16.739,,16.352,20.551,21.238,20.312,17.456,18.011,21.499,7.223,11.406,16.088,13.892,10.033,,21.333,21.06,,17.382,12.796,13.044,,20.336,15.102,20.414,7.719,20.406,,14.512,8.07,20.478,15.789,20.588,,,,,
2018-08-22,,18.109,18.641,15.081,21.293,19.349,16.366,,16.3,20.864,21.346,20.879,17.319,18.63,22.337,8.084,11.507,14.345,13.682,9.232,,21.789,21.623,,17.818,13.814,13.309,,20.43,15.415,20.737,10.251,20.949,,15.166,9.417,21.101,16.056,20.606,,,,,
2018-08-23,,17.454,17.944,15.868,21.591,16.675,16.769,,16.09,21.338,21.473,21.421,17.473,18.274,22.47,9.225,12.761,14.023,14.31,8.562,,22.049,21.745,,17.483,14.001,11.998,,21.188,11.736,21.306,7.484,21.356,,14.751,5.559,21.55,13.649,21.004,,,,,
2018-08-24,,16.534,18.668,15.497,21.618,11.279,11.979,,14.721,19.246,21.373,20.467,14.166,18.379,22.242,9.219,13.78,14.481,14.688,8.996,,21.622,21.552,,13.674,12.778,11.337,,18.941,6.768,19.055,6.32,21.36,,15.226,4.53,20.0,13.144,21.118,,,,,
2018-08-25,,16.593,16.852,15.618,21.906,9.902,12.558,,14.531,18.98,21.589,19.163,14.145,18.113,22.536,8.979,14.831,14.658,13.669,7.408,,21.637,21.8,,13.795,11.399,11.313,,18.7,5.606,18.923,6.177,21.562,,12.928,4.347,18.962,14.37,21.365,,,,,
2018-08-26,,17.184,15.462,15.452,21.942,9.814,14.863,,13.891,18.669,21.436,19.487,15.652,18.82,22.359,7.824,15.029,14.326,13.351,6.489,,21.216,22.265,,14.699,10.412,11.21,,18.503,5.858,18.693,6.567,21.597,,12.518,4.531,19.51,14.576,21.519,,,,,
2018-08-27,,17.863,14.948,15.392,21.575,10.049,15.409,,14.066,18.255,21.175,18.997,16.761,18.582,21.627,7.251,14.438,14.188,14.361,6.324,,20.329,21.767,,16.354,9.874,13.337,,18.16,7.758,18.249,6.292,20.211,,14.246,4.115,18.981,14.178,20.808,,,,,
2018-08-28,,16.606,16.65,15.365,21.735,8.584,15.672,,14.559,18.792,21.048,19.087,17.082,18.947,22.23,7.033,12.829,12.691,14.429,6.45,,20.766,22.014,,16.631,9.9,10.504,,18.428,9.332,18.627,6.093,19.512,,13.268,3.619,19.133,14.08,20.832,,,,,
2018-08-29,,15.196,17.828,15.067,22.024,8.401,15.62,,13.509,18.633,20.64,19.286,15.656,18.617,21.595,7.455,13.332,12.812,10.985,6.496,,21.066,22.038,,15.709,10.272,8.314,,18.425,6.563,18.26,5.927,19.863,,12.171,3.04,19.42,13.67,21.098,,,,,
2018-08-30,,13.562,18.201,14.493,21.323,9.349,14.849,,12.953,18.405,20.201,18.571,15.533,17.054,20.415,6.911,11.296,13.096,9.449,5.324,,19.88,21.186,,15.653,9.212,7.632,,18.185,6.245,18.204,5.815,18.136,,11.407,4.209,18.731,13.357,21.066,,,,,
2018-08-31,,14.113,18.221,14.526,20.492,8.623,14.713,,12.864,18.244,19.747,18.199,15.566,16.338,19.303,7.076,11.023,12.938,9.365,6.198,,18.974,20.844,,15.499,9.678,9.187,,18.157,7.464,18.114,5.692,18.008,,10.984,5.011,18.514,13.357,20.599,,,,,
2018-09-01,,15.014,18.472,14.512,20.057,13.178,15.167,,13.681,18.346,19.64,18.095,16.396,15.333,18.864,7.342,10.336,12.009,9.854,5.419,,18.882,20.317,,16.303,9.46,9.134,,17.99,9.678,18.105,6.031,18.197,,10.342,5.952,18.267,13.21,20.2,,,,,
2018-09-02,,15.242,18.262,13.98,19.557,16.361,15.286,,13.806,18.416,19.487,18.197,16.256,15.923,19.047,7.808,8.981,12.69,11.714,5.508,,18.966,19.528,,16.426,9.594,10.366,,18.231,11.536,18.254,5.814,18.749,,12.295,5.293,18.375,12.514,19.511,,,,,
2018-09-03,,15.027,17.941,14.022,19.9,17.169,15.045,,14.142,18.859,19.732,18.77,15.831,16.418,20.096,7.242,9.273,12.365,12.397,6.905,,19.657,20.01,,15.316,10.065,10.67,,18.631,9.721,18.697,6.269,19.411,,13.548,4.904,18.899,12.95,19.737,,,,,
2018-09-04,,13.45,18.086,13.883,20.304,15.795,14.36,,13.737,19.036,19.931,19.255,15.18,16.64,20.297,7.693,10.749,12.466,12.274,7.338,,20.154,20.405,,14.137,11.068,9.286,,18.922,8.16,18.802,5.621,19.709,,13.901,4.883,19.341,13.067,19.931,,,,,
2018-09-05,,13.985,18.324,11.364,20.048,13.835,14.055,,13.879,18.596,19.333,18.789,13.684,14.892,19.76,7.169,10.53,12.314,10.349,8.265,,19.343,20.054,,13.44,11.184,11.8,,18.468,6.617,18.426,5.584,18.516,,11.04,5.119,18.979,13.279,19.499,,,,,
2018-09-06,,13.773,18.423,10.973,19.927,10.857,14.18,,13.179,18.857,19.58,18.892,15.037,15.131,19.71,6.763,12.02,12.481,10.909,6.905,,19.407,19.388,,14.912,12.114,11.773,,18.757,7.657,18.715,6.497,18.769,,12.462,5.706,19.005,13.491,19.437,,,,,
2018-09-07,,13.878,18.224,11.653,19.188,9.459,13.738,,12.618,18.806,18.609,18.726,14.058,14.793,18.827,6.52,11.32,12.387,11.112,7.707,,18.583,18.979,,14.679,10.926,10.69,,18.567,5.632,18.7,5.646,18.602,,9.417,6.646,18.827,13.405,18.74,,,,,
2018-09-08,,13.546,18.055,10.915,18.54,7.529,13.646,,12.417,18.446,18.2,18.364,13.85,14.427,18.073,6.315,11.42,11.325,9.703,5.494,,17.782,18.423,,13.736,10.41,7.565,,18.233,6.154,18.378,5.646,18.181,,9.181,5.939,18.476,12.973,18.267,,,,,
2018-09-09,,13.409,17.706,10.258,17.472,8.656,13.046,,12.371,18.038,17.221,17.757,12.968,13.933,16.713,5.941,11.31,11.562,6.857,5.507,,16.834,17.704,,13.415,10.257,7.289,,17.861,5.206,17.919,5.596,17.562,,8.706,5.354,17.912,12.355,17.689,,,,,
2018-09-10,,13.489,17.771,10.086,17.034,9.914,13.281,,12.257,17.791,17.222,17.71,13.601,13.868,16.822,5.618,10.266,10.807,7.517,4.539,,16.883,17.538,,13.791,10.02,6.981,,17.791,5.083,17.801,5.46,17.394,,6.733,5.261,17.703,12.236,17.285,,,,,
2018-09-11,,13.698,17.555,9.791,16.865,11.203,12.825,,,17.476,16.957,17.187,13.597,13.582,16.629,5.201,8.855,10.539,7.096,4.043,,16.74,17.098,,13.842,8.621,7.384,,17.575,6.753,17.452,5.337,17.186,,7.133,6.196,17.312,12.113,17.063,,,,,
2018-09-12,,13.605,17.018,10.037,16.971,12.992,12.956,,,17.505,17.07,17.26,14.4,14.217,17.104,5.486,8.486,11.073,7.573,4.338,,17.114,17.119,,14.14,9.488,8.373,,17.228,7.294,17.342,5.15,17.216,,8.633,5.702,17.341,12.719,17.073,,,,,
2018-09-13,,14.07,16.858,10.602,17.303,14.211,13.033,,,17.694,17.337,17.654,14.252,14.609,17.635,5.517,8.378,11.439,7.5,5.003,,17.676,17.544,,14.037,9.105,7.613,,17.509,7.838,17.534,5.163,17.396,,9.317,5.015,17.518,12.885,17.13,,,,,
2018-09-14,,14.417,17.611,10.769,18.125,14.935,13.268,,,18.082,17.768,17.986,14.956,14.84,18.754,5.37,8.331,11.521,7.861,5.495,,18.747,18.425,,14.983,9.055,8.943,,18.106,8.307,18.037,5.817,17.906,,8.668,5.013,18.008,12.937,17.457,,,,,
2018-09-15,,14.928,17.536,10.803,19.069,14.92,13.234,,,18.664,18.223,18.829,14.997,15.724,19.68,5.399,9.312,12.433,8.767,5.935,,19.494,19.199,,15.343,9.499,9.144,,18.51,8.227,18.63,5.104,18.814,,10.082,4.465,18.748,12.958,18.001,,,,,
2018-09-16,,14.461,17.759,11.189,19.502,14.888,13.813,,,18.434,18.861,18.597,14.957,16.066,19.714,5.747,8.732,12.188,8.957,7.872,,19.543,19.226,,15.361,10.091,9.172,,18.263,7.59,18.228,5.013,19.053,,10.135,4.792,18.705,13.644,18.466,,,,,
2018-09-17,,14.976,17.774,10.76,19.558,15.083,14.022,,,18.372,18.929,18.368,14.546,16.006,19.527,5.33,9.134,11.836,8.692,9.21,,19.233,18.77,,15.389,10.228,10.424,,18.23,8.843,18.238,5.479,18.751,,10.001,5.337,18.422,12.495,18.503,,,,,
2018-09-18,,14.82,17.465,10.081,19.055,15.666,13.683,,,18.259,18.586,18.128,13.847,14.879,18.855,5.285,9.079,6.26,8.395,8.295,,18.275,18.021,,14.189,9.519,10.468,,18.18,9.792,18.191,5.686,17.994,,9.575,5.714,18.144,11.409,18.23,,,,,
2018-09-19,,14.182,16.802,10.143,16.435,15.284,13.301,,,16.843,16.683,16.599,13.254,14.004,14.817,5.26,8.097,3.827,8.883,7.257,,14.761,16.417,,13.36,7.556,9.938,,16.826,9.401,16.844,6.012,15.602,,9.112,6.678,16.481,10.851,16.758,,,,,
2018-09-20,,13.83,16.479,10.12,14.994,14.997,13.136,,,15.721,15.615,15.611,13.071,13.698,13.361,5.637,7.69,3.109,9.398,7.589,,13.923,15.573,,13.306,8.245,9.902,,15.682,8.799,15.793,5.845,14.847,,9.132,7.784,15.662,10.919,16.002,,,,,
2018-09-21,,13.706,16.247,10.597,14.849,14.815,13.299,,,15.931,15.216,15.472,12.971,13.739,13.713,6.365,7.604,4.637,9.496,7.789,,14.539,15.228,,13.361,8.415,9.792,,15.579,8.219,15.714,5.618,15.173,,9.246,7.925,15.521,9.33,15.542,,,,,
2018-09-22,,10.773,15.892,10.545,14.724,14.6,12.404,,,15.456,14.8,15.315,11.932,13.285,14.335,7.167,8.635,5.316,9.455,7.26,,14.978,14.445,,12.205,9.583,8.989,,15.6,7.519,15.495,5.798,15.37,,9.33,6.839,15.42,5.491,14.795,,,,,
2018-09-23,,5.845,14.901,9.777,14.172,14.012,7.967,,,15.074,14.382,14.721,8.927,10.555,13.822,6.328,8.166,6.818,8.077,7.325,,14.069,14.321,,9.469,10.053,5.037,,14.938,6.534,14.921,5.184,14.403,,8.269,6.057,14.88,7.599,14.411,,,,,
2018-09-24,,6.164,14.005,8.026,12.967,9.966,7.863,,,14.697,13.346,13.989,7.6,7.645,12.385,5.534,7.343,6.99,6.33,6.476,,12.566,13.298,,,10.963,5.945,,14.123,5.309,14.493,5.32,13.288,,7.597,5.946,14.032,7.212,13.594,,,,,
2018-09-25,,7.006,13.576,6.8,11.956,8.895,,,,14.227,12.088,13.572,,,11.473,4.781,7.612,7.143,5.545,5.806,,12.037,13.1,,,9.426,7.147,,14.057,6.338,14.152,,12.847,,5.911,5.609,13.598,,12.96,,,,,
2018-09-26,,7.565,13.134,6.66,12.246,12.816,,,,13.676,11.937,13.298,,,12.017,4.817,8.937,,6.18,5.09,,12.258,12.153,,,9.208,7.824,,13.893,7.456,13.727,,13.265,,6.435,4.721,13.441,,12.719,,,,,
2018-09-27,,7.56,13.449,7.569,13.327,12.62,,,,14.138,13.38,14.026,,,13.936,5.475,10.713,,6.857,5.628,,14.011,13.448,,,10.06,6.067,,14.07,6.004,13.972,,14.053,,6.713,4.127,14.085,,13.1,,,,,
2018-09-28,,,13.529,7.762,13.016,12.737,,,,13.87,13.143,13.63,,,13.097,4.411,9.126,,6.053,5.097,,13.145,13.067,,,7.894,6.062,,13.517,5.859,13.788,,13.303,,6.537,4.506,13.672,,12.862,,,,,
2018-09-29,,,13.102,7.827,13.034,12.263,,,,13.71,13.097,13.556,,,13.167,4.302,8.152,,6.509,4.593,,13.049,13.068,,,7.879,6.4,,13.6,7.081,13.624,,13.213,,7.086,5.3,13.617,,12.967,,,,,
2018-09-30,,,12.984,7.855,12.961,11.732,,,,13.536,13.043,13.38,,,13.014,4.311,7.139,,6.401,5.603,,12.997,12.968,,,,6.431,,13.222,6.076,13.418,,13.127,,6.668,5.515,13.537,,12.752,,,,,
2018-10-01,,,13.021,7.815,13.203,10.734,,,,13.391,13.118,13.398,,,13.16,,6.918,,6.658,,,13.3,12.938,,,,6.212,,13.192,6.205,13.218,,13.171,,6.805,,13.509,,12.926,,,,,
2018-10-02,,,12.984,8.032,12.928,10.525,,,,13.235,13.126,13.09,,,12.854,,6.631,,,,,12.985,12.964,,,,6.21,,12.886,,13.159,,12.954,,,,13.265,,12.696,,,,,
2018-10-03,,,12.913,8.001,12.338,11.841,,,,12.92,12.76,12.688,,,11.95,,6.592,,,,,12.401,12.465,,,,,,12.639,,12.771,,12.624,,,,12.754,,12.505,,,,,
2018-10-04,,,12.817,7.977,12.841,11.846,,,,13.308,12.837,13.006,,,13.393,,6.931,,,,,13.293,12.953,,,,,,13.021,,13.008,,13.137,,,,13.13,,12.817,,,,,
2018-10-05,,,12.893,8.148,13.08,11.755,,,,13.421,12.845,13.253,,,13.227,,7.498,,,,,13.143,13.139,,,,,,13.2,,13.427,,13.158,,,,13.345,,12.784,,,,,
2018-10-06,,,12.683,7.369,12.572,11.453,,,,13.182,12.437,12.962,,,12.36,,6.732,,,,,12.331,12.578,,,,,,12.979,,13.176,,12.575,,,,13.082,,12.395,,,,,
2018-10-07,,,12.593,6.871,12.161,11.127,,,,12.894,12.051,12.696,,,11.868,,6.637,,,,,11.758,12.143,,,,,,12.458,,12.898,,12.176,,,,12.752,,12.096,,,,,
2018-10-08,,,12.496,6.566,11.467,10.374,,,,12.257,11.347,12.125,,,10.925,,6.68,,,,,11.042,11.79,,,,,,11.672,,12.153,,11.643,,,,12.221,,11.73,,,,,
2018-10-09,,,12.381,6.355,11.049,9.165,,,,11.864,11.173,11.787,,,10.644,,6.363,,,,,10.907,11.29,,,,,,11.796,,11.846,,11.426,,,,11.845,,11.579,,,,,
2018-10-10,,,12.348,6.469,10.793,9.622,,,,11.826,11.261,11.542,,,10.855,,6.392,,,,,11.025,11.194,,,,,,11.367,,11.784,,11.308,,,,11.617,,11.347,,,,,
2018-10-11,,,,6.231,10.181,10.135,,,,,,11.053,,,9.856,,5.524,,,,,10.104,10.775,,,,,,10.874,,11.455,,10.63,,,,11.055,,,,,,,
2018-10-12,,,,5.665,,9.933,,,,,,10.576,,,9.02,,4.895,,,,,,10.733,,,,,,10.599,,10.761,,,,,,10.559,,,,,,,
2018-10-13,,,,5.1,,9.886,,,,,,10.506,,,,,4.664,,,,,,10.658,,,,,,10.655,,10.733,,,,,,10.568,,,,,,,
2018-10-14,,,,5.552,,9.644,,,,,,,,,,,4.315,,,,,,9.825,,,,,,,,,,,,,,,,,,,,,
2018-10-15,,,,6.274,,9.187,,,,,,,,,,,4.512,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,,,,5.955,,8.08,,,,,,,,,,,4.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17,,,,5.98,,7.154,,,,,,,,,,,4.221,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18,,,,5.353,,6.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,,,,5.528,,5.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-20,,,,5.225,,5.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-21,,,,5.151,,6.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,,,,5.161,,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-23,,,,5.036,,5.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24,,,,4.421,,5.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25,,,,3.728,,5.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26,,,,4.161,,5.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-27,,,,4.189,,5.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-28,,,,3.802,,5.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,,,,3.302,,4.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30,,,,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,,,,3.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,,,,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03,,,,4.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-04,,,,3.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,,,,4.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06,,,,4.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07,,,,3.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,,,,4.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,,,,4.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-10,,,,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-11,,,,2.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,,,,3.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.145,,,,
2019-05-24,,,,,,,,6.178,,,,7.122,,,,,,,,,,,6.787,,,,,,6.127,,,,,,,,6.889,,,7.301,,,,
2019-05-25,,,,,9.95,,,7.078,,,,7.765,,,10.501,,,,,,,9.563,7.548,,,,,,6.23,,,,6.786,,,,7.487,,,7.804,,,,
2019-05-26,,,,,9.596,,,7.079,,,,8.737,,,11.494,,,,,,,9.633,10.334,,,,,,8.381,,,,7.693,,,,8.464,,,8.5,,,,
2019-05-27,,,,,9.685,,6.47,7.316,,,,8.258,,8.615,9.569,,,,,,,8.847,9.811,,7.055,,,,7.595,,,,8.0,,,,8.255,,,8.138,,,,
2019-05-28,,,,,10.672,,6.398,7.784,,,,7.467,,8.048,8.322,,,,,,,9.082,8.963,6.051,6.696,,,,5.871,,,,7.23,,,,7.128,6.747,,6.38,,,6.321,
2019-05-29,,,,,11.702,,6.801,8.422,,,,7.803,,8.95,10.134,,10.153,,,,,9.703,10.061,6.486,7.278,,,,6.253,,,,7.778,,,,7.616,6.779,,8.513,,,7.487,
2019-05-30,,,,,12.317,,7.211,8.38,,,10.472,8.462,,9.358,11.831,,10.869,,,,,10.703,11.872,5.908,8.49,,,,7.293,,,,8.11,,,,8.179,6.927,,8.297,,,6.961,
2019-05-31,,,,,11.375,,7.589,8.18,,,10.162,9.154,,9.568,11.62,,10.682,,,,,9.837,11.398,6.25,8.624,,,,8.651,,,,8.609,,,,8.974,6.794,,8.098,,,6.947,
2019-06-01,,,,,10.424,,7.431,8.453,,,10.537,9.726,,9.84,10.974,,10.628,,,,,10.294,11.23,6.937,7.356,,,,8.845,,,,8.969,,,,9.423,7.094,,7.951,,,7.877,
2019-06-02,,,,2.088,10.621,,7.767,8.032,,,10.642,9.973,,9.514,11.114,,8.884,,,,,10.512,10.655,7.062,7.844,,,,9.16,,,,8.383,,,,9.887,7.128,10.12,8.201,,,8.16,
2019-06-03,,,,2.455,11.344,,7.302,7.888,,,10.317,10.089,,9.312,11.342,,7.627,,,,,10.185,10.162,5.827,8.342,,,,9.078,,,,8.468,,,,9.981,7.494,11.033,8.902,,,7.444,
2019-06-04,,,,2.526,12.098,,7.245,8.405,,,11.545,10.565,,10.099,12.186,,7.979,,,,,10.971,11.411,6.992,8.403,,,,8.788,,,,9.577,,,,10.355,7.622,11.049,8.759,,,7.606,
2019-06-05,,,,1.984,12.694,,7.381,8.704,,,11.274,10.41,,10.076,12.452,,7.997,,,,,11.321,12.224,7.193,7.449,,,,8.716,,,,10.309,,,,10.334,7.154,9.684,8.006,,,8.225,
2019-06-06,,,,1.587,12.272,,8.059,9.181,,9.495,11.042,9.699,,10.586,11.334,,8.75,,,,,10.92,12.194,8.281,8.287,,,,8.745,,,,9.394,,,,9.802,8.783,9.837,9.228,,,9.436,
2019-06-07,,,,1.596,12.845,,8.701,9.648,,10.136,12.366,10.213,,10.836,10.869,,9.565,,,,,11.569,11.188,8.86,9.308,,,,8.719,,,,9.565,,,,9.907,9.634,10.347,10.757,,,9.35,
2019-06-08,,,,1.561,13.487,,9.243,10.141,,9.538,12.714,10.756,,11.297,12.086,,8.773,,,,,12.643,10.561,9.349,9.54,,,,8.282,,,,10.113,,,,10.63,9.764,11.065,9.681,,,9.985,
2019-06-09,,,,2.011,13.814,,9.878,10.471,,8.304,13.491,9.578,,10.821,12.57,,8.635,,,,,11.882,10.352,8.948,10.44,,,,7.472,,,,9.561,,,,8.996,9.921,11.488,9.527,,,8.86,
2019-06-10,,,,1.022,14.384,,10.483,10.81,,9.517,14.069,9.534,,12.036,13.821,,9.344,,,,,12.804,11.57,7.746,11.302,,,,8.105,,,,9.016,,,,9.477,10.6,11.49,9.983,,,8.842,
2019-06-11,,,,0.973,14.512,,10.968,10.533,,11.352,12.651,10.702,,12.917,14.996,,8.907,,,,,12.766,13.27,8.057,11.448,,9.411,,10.133,,,,9.708,,,,10.427,8.789,11.38,10.217,,,8.356,
2019-06-12,,,,1.19,14.631,,10.662,11.089,,10.797,12.915,11.545,,11.386,14.988,,9.462,,,,,13.209,13.306,9.226,9.223,,6.962,,9.872,8.72,,,11.373,,,6.831,11.296,8.245,11.756,8.502,,,6.837,
2019-06-13,,,,1.496,15.297,,7.724,12.001,,11.335,13.94,11.49,,9.459,14.487,,9.236,,,7.646,,13.66,13.45,8.044,8.77,8.758,6.216,,9.727,8.828,,,11.304,,,7.348,11.174,8.41,12.53,9.842,,,8.183,
2019-06-14,,,,2.041,15.12,,8.196,11.82,,12.108,13.663,11.897,,10.375,15.528,,8.694,,,7.074,,13.307,14.189,8.458,10.38,7.689,8.521,,11.226,11.259,,,10.558,,,7.847,11.772,8.13,13.141,10.36,,,8.878,
2019-06-15,,,,3.563,15.411,,9.099,11.502,,12.64,14.115,12.494,,11.628,15.537,,9.944,,,6.966,,12.919,13.584,8.529,10.672,7.615,7.718,,11.572,10.589,,,10.777,,,8.146,12.393,8.369,12.906,11.228,,,9.13,
2019-06-16,,,,3.888,15.628,,9.899,11.379,,12.444,14.42,12.957,,12.238,15.376,,10.71,,,6.465,,13.585,13.853,8.888,10.799,7.736,8.107,,11.58,9.804,,,11.375,,,6.008,12.852,8.52,12.199,11.655,,,8.473,
2019-06-17,,,,4.097,15.969,,10.309,11.333,,13.475,14.695,12.979,,13.451,14.72,,10.353,,,6.35,,14.114,13.955,9.641,10.459,7.728,8.209,,12.18,8.33,,,11.751,,,6.107,13.01,9.2,12.344,11.789,,,8.82,
2019-06-18,,,,4.113,16.45,,11.437,11.788,,13.715,15.257,13.638,,13.33,14.66,,10.054,,,6.94,,14.639,12.786,9.052,12.349,7.982,9.305,,12.092,6.573,,,12.599,,,7.077,13.445,10.518,12.483,12.194,,,9.728,
2019-06-19,,,,4.167,16.965,,10.453,11.703,,14.331,15.324,14.156,,14.362,16.41,,9.278,,11.74,7.044,,14.61,14.149,9.39,13.319,8.187,9.374,,12.322,6.604,,,12.88,,,6.543,13.982,11.02,12.801,12.75,,,10.095,
2019-06-20,,,,4.414,17.675,,10.647,11.777,,14.5,15.433,14.494,,15.267,17.529,7.338,8.655,,11.998,7.224,,15.207,16.931,9.894,11.426,7.76,9.764,,13.04,7.116,,,13.116,,,6.533,14.379,11.414,13.332,13.561,,,9.638,
